thread_id,customer_tweet,historical_agent_reply,intent
real_21394,@AmazonHelp P.s hat funktioniert mit dem Konto aufladen!,"@120682 Super, das freut mich! Gib aber nicht gleich alles auf einmal aus 😉 ^DW",
real_21396,@AmazonHelp Zu spät. 🙈😂,@120682 Ich beschwer mich da jetzt mal nicht drüber 🤣 ^AN,
real_21398,"@AmazonHelp 😂😂😂 Wie gesagt euch ein schönen restlichen Feiertag, auch wenn ich Supportet (nennt man das so?) 😂","@120682 Danke, dir auch. Wir supporten dann mal fleißig weiter 😄 ^AN",
real_21400,@AmazonHelp Ich werd es mal versuchen! Danke für die schnelle und gute Hilfe! Noch ein schönen Feiertag! ❤😁,@120682 Danke! Wir wünschen dir natürlich auch noch einen schönen Feiertag 🙂 ^DS,
real_21401,"@AmazonHelp Ist aber nur bei dem Produkt, bei anderen funktioniert es. Ne Idee was ich machen kann? 2/2","@120682 Wenn der Bankeinzug abgelehnt wurde, bleibt leider nur die Möglichkeit mit Kreditkarte oder Gutscheinen zu zahlen. ^AN",
real_21404,Hey @115821 if you are going to drop wiper blades from S&amp;S maybe make sure the ones you suggest as a replacement fit my vehicle? https://t.co/dp8pfho8Iv,@120683 Sorry about this. Thanks for the feedback. ^KM,
real_21406,@115821 My package has this damage at reception. https://t.co/wV1FoIw6UO,@120684 I'm sorry that you have received a damaged product. Please report this to our support team here: https://t.co/rS49hgaADF ^VH,
real_21409,@AmazonHelp I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery.,"@120684 Sorry to know you received a damaged product, we certainly did not expect this to happen. 1/2 ^PS",
real_21410,@AmazonHelp I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery.,@120684 Kindly connect with us here: https://t.co/TdDksLo6Mf &amp; provide packaging feedback here: https://t.co/TdDksLo6Mf. 2/2 ^PS,
real_21412,@AmazonHelp I have clearly mentioned that I need the book for studies in next few days atleast. So I can not afford to return. And rather what solution I got from you is return of that order which I could have done anyway. I want different solution so I contacted you.,@120684 Kindly make a request for it here: https://t.co/dgreAZQ5qf within the return window and we'll oblige. 2/2 ^AB,
real_21413,@AmazonHelp I have clearly mentioned that I need the book for studies in next few days atleast. So I can not afford to return. And rather what solution I got from you is return of that order which I could have done anyway. I want different solution so I contacted you.,@120684 Arranging a refund/replacement on the order would be the best resolution possible in this case. 1/2 ^AB,
real_21415,"@AmazonHelp If such is the case I regret my order with Amazon. I was thinking more of a better solution such as delivering product again and then collecting the first one. Since I need the book for study, I can not waste time returning it. I can only regret about my choice about Amazon.",@120684 Kindly refer: https://t.co/wM1yebus27 for more information on the return policies. (2/2)^AU,
real_21416,"@AmazonHelp If such is the case I regret my order with Amazon. I was thinking more of a better solution such as delivering product again and then collecting the first one. Since I need the book for study, I can not waste time returning it. I can only regret about my choice about Amazon.",@120684 The replacement order could be released only when the original product is picked up and is returned to us.(1/2)^AU,
real_21417,"@AmazonHelp Somebody else’s, I don’t have any of their emails or anything, it’s really urgent because it’s a present and I need to know if I’ll have it",@120685 Our customer service will help you on the following link https://t.co/hgIrz98cdI,
real_21419,"@AmazonHelp I ordered from .fr, but I do not have my order number, only my name and address, scenes as it was ordered for me",@120685 I understand. Was it ordered through your own account or on somebody elses? ^DC,
real_21422,"@AmazonHelp hello, could I have some information about an order please","@120685 Hi, what Amazon website did you use to place your order? https://t.co/Ao8rYb8Jzw? Please don't share the order number here. ^JJ",
real_21424,@AmazonHelp What's the response from amazon team. I'm anxious to see my idea @115850,@120686 Big ideas take time to be implemented. 😉 We have forwarded your suggestion. We don't get any update on it.^HR,
real_21426,@115850 We need # NO SHAVE NOVEMBER # sale @ amazon,@120686 That's an interesting one! I'll surely pass along your feedback to the team concerned for review. ^HD,
real_21448,"@120688 @AmazonHelp @1386 As discussed over call, I have sent email @AmazonHelp - As explained the vouchers of 1000 has not been issued by them. Request you to help.",@120687 Thanks for the update. We'll check and get back to you at the earliest. ^SC,
real_21457,Friend has received his Amazon Echo Plus shipment in the morning today. Still waiting for my dot.,@120689 Could you please confirm if we have missed the mentioned time frame? 2/2 ^AH,
real_21460,Friend has received his Amazon Echo Plus shipment in the morning today. Still waiting for my dot.,@120689 Our products are shipped on time so that they can reach you by the estimated delivery date. 1/2 ^AH,
real_21461,@115830 How do I chat online with someone re issue with my Amazon Fire for Kids? Website is useless.,@120690 You can contact us here Vicky  https://t.co/JzP7hlA23B ^KM,
real_21463,@120612 @AmazonHelp Right some time they people make fool. Before perchasing they people not mention anywhere for self return so why we do it otherwise we...,"@120261 As mentioned earlier, reply to our email correspondence with your concerns. We'll check and respond accordingly. ^SC",
real_21466,@AmazonHelp No reply from your hand yet,@120261 we receive your details. Kindly share the details here: https://t.co/beaaDm0muc and I'll contact you soon. (2/2) ^GK,
real_21470,@AmazonHelp First thing i have not possible for self return. So pls arrange from your hand,@120261 Please confirm if you have provided your details in the link shared by 'GK' &amp; we'll help you accordingly with your concern.^SF,
real_21472,@AmazonHelp I have no any mail  reply from u please,@120261 We will look into it. 2/2 ^SB,
real_21476,@AmazonHelp My return date is near so please fast proccess.,"@120261 We'd like to help you. If the details are shared with us from the link provided, we'll get back soon with an update. ^BS",
real_21478,@AmazonHelp You give me only one answer but please help for pick up,"@120261 Dharmesh, please know that we won't be abel to access your account details from Twitter. Hence, kindly share the details. ^MS",
real_21480,@AmazonHelp #403-8592504-0317160. you can check my order no.,"@120261 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.(2/2)^GD",
real_21481,@AmazonHelp #403-8592504-0317160. you can check my order no.,@120261 Apologies for the delay Dharmesh. Kindly reply to the correspondence sent by our team for further assistance. (1/2) ^GD,
real_21473,@AmazonHelp I have no any mail  reply from u please,@120261 I have checked and we have not received your details. Request you to share your details via the secure link provided. 1/2 ^SB,
real_21467,@AmazonHelp No reply from your hand yet,@120261 I just checked and we haven't received your details yet. We'll not be able to work on your concern unless (1/2) ^GK,
real_21483,@115821 @120692 One payment has been done through net banking and another through COD but I received back only one payment.,@120691 Sorry for the trouble with the refund. Please get in touch with our support team here: https://t.co/vlvfJr4nN9 ^AR,
real_21489,@115850 frnd ordered kindle wich was not delivered.He canceled order &amp; U agreed. Bt aftr a mnth U r denying to give refund. Disappointing,@120693 here: https://t.co/beaaDm0muc and I’ll contact you soon. 2/2 ^AH,
real_21491,@115850 frnd ordered kindle wich was not delivered.He canceled order &amp; U agreed. Bt aftr a mnth U r denying to give refund. Disappointing,"@120693 That's strange. I'd like to assist you with this, kindly drop in your details 1/2 ^AH",
real_21492,"@115821 
Why does not Amazon support the Arabic language knowing that many customers have 85% of the Arabs?
@AmazonHelp","@120694 Hi, I'll be sure to pass your feedback on, thanks. ^AS",
real_21494,@115850 Got fake mobiles twice instead of my ordered One Plus 5.Its been 15days since I'm struggling.#Shame #fraud #OnePlus5 #AmazonIndia,"@120695 That's unacceptable indeed, did you report this to our customer service team here: https://t.co/vlvfJr4nN9? ^SI",
real_21497,@AmazonHelp Called them a 1000 times..also wrote a mail to mr.Amit..still no reply.. I'm fed up now and want the refund as soon as possible..pls revert,@120695 I'm sorry to know about this. Click here: https://t.co/GIJyeYqKE0 and do the needful so we can find a fix. ^MP,
real_21501,@118919 @115850 @120697 Pathetic service from Amazon...,@120696 I understand your concern. Kindly fill in your details through the link provided earlier &amp; we'll contact you soon. ^SY,
real_21506,cheat trick by @115850 https://t.co/y0ZokMT4SH,"@120698 Also, please don't provide your order details as its personal info. Our Twitter page is visible to the public. 2/2 ^AB",
